247	 2015	 5
248	 2015	 1
249	 2015	 15
250	 2015	 2
251	 2015	 2
252	 2015	 4
253	 2015	 4
254	 2015	 4
255	 2015	 5
256	 2015	 1
257	 2015	 1
258	 2015	 11
259	 2015	 0
260	 2015	 5
261	 2015	 0
262	 2015	 1
263	 2015	 0
264	 2015	 40
265	 2015	 1
266	 2015	 18
267	 2015	 6
268	 2015	 0
269	 2015	 3
270	 2015	 2
271	 2015	 5
272	 2015	 0
273	 2015	 96
274	 2015	 11
275	 2015	 3
276	 2015	 1
277	 2015	 1
278	 2015	 1
279	 2015	 1
280	 2015	 19
281	 2015	 1
282	 2015	 3
283	 2015	 6
284	 2015	 3
285	 2015	 16
286	 2015	 5
287	 2015	 0
288	 2015	 13
289	 2015	 2
290	 2015	 4
291	 2015	 3
292	 2015	 2
293	 2015	 2
294	 2015	 1
295	 2015	 4
296	 2015	 8
297	 2015	 13
298	 2015	 10
299	 2015	 3
300	 2015	 0
301	 2015	 6
302	 2015	 0
303	 2015	 2
304	 2015	 0
305	 2015	 1
306	 2015	 2
307	 2015	 1
308	 2015	 4
309	 2015	 3
310	 2015	 4
311	 2015	 1
312	 2015	 0
313	 2015	 0
314	 2015	 5
315	 2015	 4
316	 2015	 5
317	 2015	 3
318	 2015	 3
319	 2015	 10
320	 2015	 11
321	 2015	 5
322	 2015	 1
323	 2015	 4
324	 2015	 0
325	 2015	 3
326	 2015	 8
327	 2015	 2
328	 2015	 5
329	 2015	 1
330	 2015	 12
331	 2015	 0
332	 2015	 1
333	 2015	 0
334	 2015	 23
335	 2015	 9
336	 2015	 1
337	 2015	 0
338	 2015	 6
339	 2015	 4
340	 2015	 5
341	 2015	 0
342	 2015	 9
343	 2015	 1
344	 2015	 23
345	 2015	 100
346	 2015	 1
347	 2015	 13
348	 2015	 0
349	 2015	 1
350	 2015	 0
351	 2015	 2
352	 2015	 11
353	 2015	 18
354	 2015	 7
355	 2015	 0
356	 2015	 2
357	 2015	 4
358	 2015	 4
359	 2015	 2
360	 2015	 24
361	 2015	 0
362	 2015	 8
363	 2015	 4
364	 2015	 1
365	 2015	 0
366	 2015	 43
367	 2015	 7
368	 2015	 18
369	 2015	 0
370	 2015	 6
371	 2015	 5
372	 2015	 13
373	 2015	 5
374	 2015	 4
375	 2015	 3
376	 2015	 1
377	 2015	 1
378	 2015	 3
379	 2015	 2
380	 2015	 3
381	 2015	 2
382	 2015	 3
383	 2015	 0
384	 2015	 3
385	 2015	 10
386	 2015	 3
387	 2015	 5
388	 2015	 1
389	 2015	 0
390	 2015	 0
391	 2015	 5
392	 2015	 1
393	 2015	 0
394	 2015	 1
395	 2015	 0
396	 2015	 1
397	 2015	 3
398	 2015	 4
399	 2015	 0
400	 2015	 3
401	 2015	 1
402	 2015	 0
403	 2015	 5
404	 2015	 20
405	 2015	 8
406	 2015	 4
407	 2015	 1
408	 2015	 22
409	 2015	 4
410	 2015	 6
411	 2015	 3
412	 2015	 0
413	 2015	 0
414	 2015	 22
415	 2015	 25
416	 2015	 2
417	 2015	 29
418	 2015	 5
419	 2015	 0
420	 2015	 5
421	 2015	 3
422	 2015	 3
423	 2015	 19
424	 2015	 3
425	 2015	 0
426	 2015	 7
427	 2015	 2
428	 2015	 0
429	 2015	 3
430	 2015	 0
431	 2015	 0
432	 2015	 4
433	 2015	 3
434	 2015	 55
435	 2015	 8
436	 2015	 2
437	 2015	 0
438	 2015	 0
439	 2015	 3
440	 2015	 4
441	 2015	 0
442	 2015	 2
443	 2015	 1
444	 2015	 1
445	 2015	 2
446	 2015	 1
447	 2015	 10
448	 2015	 4
449	 2015	 4
450	 2015	 0
451	 2015	 0
452	 2015	 7
453	 2015	 0
454	 2015	 0
455	 2015	 13
456	 2015	 3
457	 2015	 31
458	 2015	 10
459	 2015	 1
460	 2015	 1
461	 2015	 9
462	 2015	 13
463	 2015	 0
464	 2015	 2
465	 2015	 1
466	 2015	 5
467	 2015	 3
468	 2015	 10
469	 2015	 4
470	 2015	 12
471	 2015	 11
472	 2015	 0
473	 2015	 3
474	 2015	 4
475	 2015	 1
476	 2015	 1
477	 2015	 15
478	 2015	 1
479	 2015	 2
480	 2015	 6
481	 2015	 3
482	 2015	 19
483	 2015	 5
484	 2015	 1
485	 2015	 4
486	 2015	 4
487	 2015	 1
488	 2015	 0
489	 2015	 1
490	 2015	 0
491	 2015	 2
492	 2015	 0
493	 2015	 2
494	 2015	 1
495	 2015	 0
496	 2015	 0
497	 2015	 3
498	 2015	 1
499	 2015	 1
500	 2015	 1
501	 2015	 0
502	 2015	 4
503	 2015	 3
504	 2015	 0
505	 2015	 2
506	 2015	 0
507	 2015	 0
508	 2015	 0
509	 2015	 0
510	 2015	 0
511	 2015	 0
512	 2015	 4
513	 2015	 2
514	 2015	 2
515	 2015	 0
516	 2015	 3
517	 2015	 2
518	 2015	 1
519	 2015	 0
520	 2015	 0
521	 2015	 0
522	 2015	 6
523	 2015	 1
524	 2015	 2
525	 2015	 1
526	 2015	 0
527	 2015	 1
528	 2015	 0
529	 2015	 2
530	 2015	 0
531	 2015	 2
532	 2015	 3
533	 2015	 1
534	 2015	 1
535	 2015	 4
536	 2015	 12
537	 2015	 2
538	 2015	 7
539	 2015	 4
540	 2015	 1
541	 2015	 4
542	 2015	 4
543	 2015	 1
544	 2015	 5
545	 2015	 2
546	 2015	 0
547	 2015	 0
548	 2015	 2
549	 2015	 1
550	 2015	 1
551	 2015	 1
552	 2015	 2
553	 2015	 2
554	 2015	 2
555	 2015	 2
556	 2015	 2
557	 2015	 0
558	 2015	 0
559	 2015	 8
560	 2015	 3
561	 2015	 5
562	 2015	 8
563	 2015	 9
564	 2015	 9
565	 2015	 2
566	 2015	 0
567	 2015	 1
568	 2015	 2
569	 2015	 12
570	 2015	 3
571	 2015	 8
572	 2015	 7
573	 2015	 10
574	 2015	 3
575	 2015	 5
576	 2015	 12
577	 2015	 6
578	 2015	 7
579	 2015	 9
580	 2015	 0
581	 2015	 3
582	 2015	 3
583	 2015	 1
584	 2015	 2
585	 2015	 2
586	 2015	 0
587	 2015	 4
588	 2015	 3
589	 2015	 0
590	 2015	 0
591	 2015	 6
592	 2015	 10
593	 2015	 17
594	 2015	 34
595	 2015	 1
596	 2015	 43
597	 2015	 9
598	 2015	 6
599	 2015	 49
600	 2015	 11
601	 2015	 3
602	 2015	 1
603	 2015	 4
604	 2015	 26
605	 2015	 21
606	 2015	 4
607	 2015	 4
608	 2015	 1
609	 2015	 2
610	 2015	 6
611	 2015	 0
612	 2015	 3
613	 2015	 5
614	 2015	 13
615	 2015	 45
616	 2015	 4
617	 2014	 1
618	 2014	 4
619	 2014	 0
620	 2014	 2
621	 2014	 2
622	 2014	 7
623	 2014	 5
624	 2014	 9
625	 2014	 13
626	 2014	 3
627	 2014	 7
628	 2014	 6
629	 2014	 0
630	 2014	 14
631	 2014	 16
632	 2014	 1
633	 2014	 2
634	 2014	 0
635	 2014	 0
636	 2014	 2
637	 2014	 8
638	 2014	 5
639	 2014	 15
640	 2014	 6
641	 2014	 3
642	 2014	 8
643	 2014	 4
644	 2014	 6
645	 2014	 1
646	 2014	 2
647	 2014	 1
648	 2014	 4
649	 2014	 0
650	 2014	 5
651	 2014	 9
652	 2014	 2
653	 2014	 6
654	 2014	 2
655	 2014	 1
656	 2014	 9
657	 2014	 46
658	 2014	 6
659	 2014	 1
660	 2014	 1
661	 2014	 11
662	 2014	 4
663	 2014	 11
664	 2014	 6
665	 2014	 2
666	 2014	 0
667	 2014	 2
668	 2014	 6
669	 2014	 31
670	 2014	 0
671	 2014	 2
672	 2014	 21
673	 2014	 8
674	 2014	 2
675	 2014	 4
676	 2014	 15
677	 2014	 10
678	 2014	 0
679	 2014	 7
680	 2014	 13
681	 2014	 10
682	 2014	 17
683	 2014	 11
684	 2014	 1
685	 2014	 1
686	 2014	 18
687	 2014	 1
688	 2014	 96
689	 2014	 3
690	 2014	 2
691	 2014	 3
692	 2014	 1
693	 2014	 4
694	 2014	 2
695	 2014	 2
696	 2014	 1
697	 2014	 8
698	 2014	 1
699	 2014	 2
700	 2014	 3
701	 2014	 20
702	 2014	 2
703	 2014	 10
704	 2014	 10
705	 2014	 15
706	 2014	 0
707	 2014	 2
708	 2014	 7
709	 2014	 0
710	 2014	 2
711	 2014	 3
712	 2014	 1
713	 2014	 2
714	 2014	 10
715	 2014	 32
716	 2014	 63
717	 2014	 0
718	 2014	 1
719	 2014	 8
720	 2014	 9
721	 2014	 29
722	 2014	 1
723	 2014	 6
724	 2014	 1
725	 2014	 9
726	 2014	 17
727	 2014	 7
728	 2014	 6
729	 2014	 6
730	 2014	 25
731	 2014	 10
732	 2014	 19
733	 2014	 5
734	 2014	 8
735	 2014	 6
736	 2014	 14
737	 2014	 21
738	 2014	 0
739	 2014	 3
740	 2014	 1
741	 2014	 1
742	 2014	 0
743	 2014	 8
744	 2014	 3
745	 2014	 2
746	 2014	 0
747	 2014	 5
748	 2014	 12
749	 2014	 2
750	 2014	 8
751	 2014	 14
752	 2014	 1
753	 2014	 6
754	 2014	 84
755	 2014	 9
756	 2014	 7
757	 2014	 3
758	 2014	 2
759	 2014	 14
760	 2014	 5
761	 2014	 1
762	 2014	 21
763	 2014	 34
764	 2014	 33
765	 2014	 0
766	 2014	 9
767	 2014	 9
768	 2014	 3
769	 2014	 4
770	 2014	 5
771	 2014	 9
772	 2014	 3
773	 2014	 1
774	 2014	 6
775	 2014	 3
776	 2014	 6
777	 2014	 7
778	 2014	 6
779	 2014	 2
780	 2014	 6
781	 2014	 7
782	 2014	 4
783	 2014	 2
784	 2014	 55
785	 2014	 0
786	 2014	 3
787	 2014	 25
788	 2014	 0
789	 2014	 10
790	 2014	 3
791	 2014	 7
792	 2014	 5
793	 2014	 3
794	 2014	 48
795	 2014	 1
796	 2014	 1
797	 2014	 10
798	 2014	 2
799	 2014	 27
800	 2014	 5
801	 2014	 5
802	 2014	 2
803	 2014	 1
804	 2014	 21
805	 2014	 0
806	 2014	 40
807	 2014	 1
808	 2014	 15
809	 2014	 9
810	 2014	 17
811	 2014	 2
812	 2014	 0
813	 2014	 5
814	 2014	 0
815	 2014	 3
816	 2014	 0
817	 2014	 0
818	 2014	 4
819	 2014	 0
820	 2014	 3
821	 2014	 18
822	 2014	 5
823	 2014	 4
824	 2014	 12
825	 2014	 5
826	 2014	 4
827	 2014	 16
828	 2014	 9
829	 2014	 36
830	 2014	 24
831	 2014	 8
832	 2014	 4
833	 2014	 5
834	 2014	 2
835	 2014	 6
836	 2014	 1
837	 2014	 0
838	 2014	 4
839	 2014	 2
840	 2014	 1
841	 2014	 2
842	 2014	 5
843	 2014	 4
844	 2014	 5
845	 2014	 8
846	 2014	 3
847	 2014	 17
848	 2014	 18
849	 2014	 4
850	 2014	 6
851	 2014	 8
852	 2014	 0
853	 2014	 2
854	 2014	 5
855	 2014	 1
856	 2014	 1
857	 2014	 4
858	 2014	 4
859	 2014	 1
860	 2014	 2
861	 2014	 0
862	 2014	 13
863	 2014	 7
864	 2014	 8
865	 2014	 12
866	 2014	 4
867	 2014	 9
868	 2014	 3
869	 2014	 5
870	 2014	 7
871	 2014	 6
872	 2014	 1
873	 2014	 4
874	 2014	 2
875	 2014	 1
876	 2014	 13
877	 2014	 3
878	 2014	 14
879	 2014	 0
880	 2014	 0
881	 2014	 2
882	 2014	 0
883	 2014	 2
884	 2014	 1
885	 2014	 0
886	 2014	 4
887	 2014	 12
888	 2014	 2
889	 2014	 17
890	 2014	 6
891	 2014	 0
892	 2014	 4
893	 2014	 5
894	 2014	 8
895	 2014	 0
896	 2014	 1
897	 2014	 4
898	 2014	 5
899	 2014	 2
900	 2014	 8
901	 2014	 2
902	 2014	 11
903	 2014	 8
904	 2014	 2
905	 2014	 7
906	 2014	 8
907	 2014	 2
908	 2014	 11
909	 2014	 34
910	 2014	 2
911	 2014	 4
912	 2014	 14
913	 2014	 4
914	 2014	 0
915	 2014	 5
916	 2014	 3
917	 2014	 6
918	 2014	 3
919	 2014	 0
920	 2014	 1
921	 2014	 28
922	 2014	 8
923	 2014	 32
924	 2014	 17
925	 2014	 5
926	 2014	 0
927	 2014	 0
928	 2014	 0
929	 2014	 9
930	 2014	 7
931	 2014	 1
932	 2014	 5
933	 2014	 5
934	 2014	 14
935	 2014	 14
936	 2014	 10
937	 2014	 12
938	 2014	 5
939	 2014	 11
940	 2014	 6
941	 2014	 3
942	 2014	 9
943	 2014	 3
944	 2014	 2
945	 2014	 0
946	 2014	 13
947	 2014	 2
948	 2014	 8
949	 2014	 0
950	 2014	 2
951	 2014	 8
952	 2014	 0
953	 2014	 4
954	 2014	 9
955	 2014	 5
956	 2014	 6
957	 2014	 22
958	 2014	 3
959	 2014	 0
960	 2014	 17
961	 2014	 6
962	 2014	 11
963	 2014	 3
964	 2014	 0
965	 2014	 10
966	 2014	 2
967	 2014	 0
968	 2014	 7
969	 2014	 6
970	 2014	 24
971	 2014	 37
972	 2014	 4
973	 2014	 5
974	 2014	 2
975	 2014	 3
976	 2014	 0
977	 2014	 7
978	 2014	 3
979	 2014	 30
980	 2014	 19
981	 2014	 15
982	 2014	 11
983	 2014	 6
984	 2014	 4
985	 2014	 12
986	 2014	 10
987	 2014	 5
988	 2014	 22
989	 2014	 5
990	 2014	 5
991	 2014	 18
992	 2014	 8
993	 2014	 21
994	 2014	 3
995	 2014	 127
996	 2014	 2
997	 2014	 5
998	 2014	 6
999	 2014	 1
1000	 2014	 0
1001	 2017	 0
1002	 2017	 0
1003	 2017	 0
1004	 2017	 1
1005	 2017	 0
1006	 2017	 0
1007	 2017	 0
1008	 2017	 0
1009	 2017	 0
1010	 2017	 0
1011	 2017	 0
1012	 2017	 0
1013	 2017	 0
1014	 2017	 1
1015	 2017	 0
1016	 2017	 0
1017	 2017	 4
1018	 2017	 0
1019	 2017	 0
1020	 2017	 0
1021	 2017	 0
1022	 2017	 0
1023	 2017	 0
1024	 2017	 0
1025	 2017	 0
1026	 2017	 0
1027	 2017	 0
1028	 2017	 0
1029	 2017	 0
1030	 2017	 0
1031	 2017	 0
1032	 2017	 0
1033	 2017	 0
1034	 2017	 0
1035	 2017	 0
1036	 2017	 0
1037	 2016	 0
1038	 2016	 0
1039	 2016	 0
1040	 2016	 0
1041	 2016	 0
1042	 2016	 0
1043	 2016	 0
1044	 2016	 0
1045	 2016	 0
1046	 2016	 0
1047	 2016	 0
1048	 2016	 0
1049	 2016	 0
1050	 2016	 0
1051	 2016	 0
1052	 2016	 0
1053	 2016	 0
1054	 2016	 0
1055	 2016	 0
1056	 2016	 0
1057	 2016	 0
1058	 2016	 0
1059	 2016	 0
1060	 2016	 0
1061	 2016	 0
1062	 2016	 0
1063	 2016	 0
1064	 2016	 0
1065	 2016	 2
1066	 2016	 0
1067	 2016	 0
1068	 2016	 0
1069	 2016	 0
1070	 2016	 1
1071	 2016	 0
1072	 2016	 0
1073	 2016	 0
1074	 2016	 0
1075	 2016	 0
1076	 2016	 0
1077	 2016	 0
1078	 2016	 0
1079	 2016	 6
1080	 2016	 0
1081	 2016	 0
1082	 2016	 0
1083	 2016	 0
1084	 2016	 0
1085	 2016	 0
1086	 2016	 0
1087	 2016	 0
1088	 2016	 0
1089	 2016	 0
1090	 2016	 0
1091	 2016	 0
1092	 2016	 0
1093	 2016	 0
1094	 2016	 0
1095	 2016	 0
1096	 2016	 0
1097	 2016	 0
1098	 2016	 0
1099	 2016	 0
1100	 2016	 0
1101	 2016	 0
1102	 2016	 0
1103	 2016	 0
1104	 2016	 0
1105	 2016	 0
1106	 2016	 0
1107	 2016	 0
1108	 2016	 0
1109	 2016	 0
1110	 2016	 0
1111	 2016	 0
1112	 2016	 0
1113	 2016	 0
1114	 2016	 0
1115	 2016	 0
1116	 2016	 0
1117	 2016	 0
1118	 2016	 0
1119	 2016	 0
1120	 2016	 0
1121	 2016	 0
1122	 2016	 0
1123	 2016	 1
1124	 2016	 0
1125	 2016	 0
1126	 2016	 0
1127	 2016	 0
1128	 2016	 0
1129	 2016	 1
1130	 2016	 0
1131	 2016	 0
1132	 2016	 0
1133	 2016	 0
1134	 2016	 1
1135	 2016	 0
1136	 2016	 2
1137	 2016	 0
1138	 2016	 1
1139	 2016	 0
1140	 2016	 0
1141	 2016	 0
1142	 2016	 0
1143	 2016	 0
1144	 2016	 0
1145	 2016	 0
1146	 2016	 0
1147	 2016	 0
1148	 2016	 0
1149	 2016	 0
1150	 2016	 0
1151	 2016	 0
1152	 2016	 0
1153	 2016	 0
1154	 2016	 0
1155	 2016	 0
1156	 2016	 0
1157	 2016	 0
1158	 2016	 0
1159	 2016	 0
1160	 2016	 0
1161	 2016	 0
1162	 2016	 0
1163	 2016	 0
1164	 2016	 0
1165	 2016	 0
1166	 2016	 0
1167	 2016	 0
1168	 2016	 0
1169	 2016	 0
1170	 2016	 0
1171	 2016	 0
1172	 2016	 1
1173	 2016	 1
1174	 2016	 0
1175	 2016	 0
1176	 2016	 0
1177	 2016	 0
1178	 2016	 0
1179	 2016	 2
1180	 2016	 0
1181	 2016	 0
1182	 2016	 0
1183	 2016	 1
1184	 2016	 0
1185	 2016	 3
1186	 2016	 1
1187	 2016	 1
1188	 2016	 0
1189	 2016	 1
1190	 2016	 0
1191	 2016	 0
1192	 2016	 0
1193	 2016	 0
1194	 2016	 0
1195	 2016	 2
1196	 2016	 0
1197	 2016	 1
1198	 2016	 4
1199	 2016	 33
1200	 2016	 0
1201	 2016	 0
1202	 2016	 0
1203	 2016	 0
1204	 2016	 0
1205	 2016	 1
1206	 2016	 0
1207	 2016	 0
1208	 2016	 0
1209	 2016	 0
1210	 2016	 0
1211	 2016	 3
1212	 2016	 0
1213	 2016	 0
1214	 2016	 0
1215	 2016	 0
1216	 2016	 0
1217	 2016	 1
1218	 2016	 0
1219	 2016	 1
1220	 2016	 0
1221	 2016	 1
1222	 2016	 0
1223	 2016	 0
1224	 2016	 0
1225	 2016	 3
1226	 2016	 0
1227	 2016	 0
1228	 2016	 0
1229	 2016	 0
1230	 2016	 0
1231	 2016	 0
1232	 2016	 0
1233	 2016	 0
1234	 2016	 0
1235	 2016	 1
1236	 2016	 1
1237	 2016	 0
1238	 2016	 0
1239	 2016	 1
1240	 2016	 0
1241	 2016	 0
1242	 2016	 4
1243	 2016	 0
1244	 2016	 1
1245	 2016	 0
1246	 2016	 0
1247	 2016	 0
1248	 2016	 0
1249	 2016	 0
1250	 2016	 0
1251	 2016	 1
1252	 2016	 4
1253	 2016	 0
1254	 2016	 0
1255	 2016	 0
1256	 2016	 0
1257	 2016	 0
1258	 2016	 0
1259	 2016	 7
1260	 2016	 1
1261	 2016	 0
1262	 2016	 0
1263	 2016	 0
1264	 2016	 1
1265	 2016	 1
1266	 2016	 0
1267	 2016	 3
1268	 2016	 0
1269	 2016	 1
1270	 2016	 0
1271	 2016	 0
1272	 2016	 1
1273	 2016	 0
1274	 2016	 0
1275	 2016	 0
1276	 2016	 0
1277	 2016	 0
1278	 2016	 0
1279	 2016	 0
1280	 2016	 0
1281	 2016	 0
1282	 2016	 0
1283	 2016	 0
1284	 2016	 0
1285	 2016	 0
1286	 2016	 0
1287	 2016	 1
1288	 2016	 1
1289	 2016	 0
1290	 2016	 1
1291	 2016	 0
1292	 2016	 1
1293	 2016	 0
1294	 2016	 0
1295	 2016	 1
1296	 2016	 2
1297	 2016	 0
1298	 2016	 0
1299	 2016	 2
1300	 2016	 1
1301	 2016	 0
1302	 2016	 0
1303	 2016	 0
1304	 2016	 0
1305	 2016	 3
1306	 2016	 5
1307	 2016	 19
1308	 2016	 9
1309	 2016	 6
1310	 2016	 10
1311	 2016	 0
1312	 2016	 3
1313	 2016	 2
1314	 2016	 0
1315	 2016	 0
1316	 2016	 0
1317	 2016	 2
1318	 2016	 0
1319	 2016	 0
1320	 2016	 0
1321	 2016	 0
1322	 2016	 1
1323	 2016	 0
1324	 2016	 0
1325	 2016	 0
1326	 2016	 1
1327	 2016	 0
1328	 2016	 0
1329	 2016	 3
1330	 2016	 3
1331	 2016	 1
1332	 2016	 0
1333	 2016	 0
1334	 2016	 2
1335	 2016	 3
1336	 2016	 1
1337	 2016	 0
1338	 2016	 4
1339	 2016	 2
1340	 2016	 0
1341	 2016	 2
1342	 2016	 0
1343	 2016	 0
1344	 2016	 0
1345	 2016	 0
1346	 2016	 0
1347	 2016	 1
1348	 2016	 0
1349	 2016	 0
1350	 2016	 2
1351	 2016	 0
1352	 2016	 0
1353	 2016	 52
1354	 2016	 2
1355	 2016	 0
1356	 2016	 1
1357	 2016	 1
1358	 2016	 1
1359	 2016	 2
1360	 2016	 2
1361	 2016	 3
1362	 2016	 3
1363	 2016	 0
1364	 2016	 0
1365	 2016	 0
1366	 2016	 2
1367	 2016	 0
1368	 2016	 0
1369	 2016	 0
1370	 2016	 0
1371	 2016	 0
1372	 2016	 1
1373	 2016	 0
1374	 2016	 0
1375	 2016	 0
1376	 2016	 0
1377	 2016	 0
1378	 2016	 1
1379	 2016	 0
1380	 2016	 0
1381	 2016	 0
1382	 2016	 0
1383	 2016	 1
1384	 2016	 0
1385	 2016	 1
1386	 2016	 0
1387	 2016	 4
1388	 2016	 0
1389	 2016	 1
1390	 2016	 4
1391	 2016	 0
1392	 2016	 0
1393	 2016	 0
1394	 2016	 1
1395	 2016	 0
1396	 2016	 0
1397	 2016	 0
1398	 2016	 0
1399	 2016	 2
1400	 2016	 0
1401	 2016	 0
1402	 2016	 0
1403	 2016	 0
1404	 2016	 0
1405	 2016	 0
1406	 2016	 0
1407	 2016	 0
1408	 2016	 0
1409	 2016	 1
1410	 2016	 0
1411	 2016	 2
1412	 2016	 1
1413	 2016	 0
1414	 2016	 0
1415	 2016	 0
1416	 2016	 0
1417	 2016	 0
1418	 2016	 0
1419	 2016	 0
1420	 2016	 1
1421	 2016	 3
1422	 2016	 0
1423	 2016	 0
1424	 2016	 2
1425	 2016	 0
1426	 2016	 4
1427	 2016	 3
1428	 2016	 3
1429	 2016	 1
1430	 2016	 2
1431	 2016	 0
1432	 2016	 0
1433	 2016	 0
1434	 2016	 0
1435	 2016	 1
1436	 2016	 0
1437	 2016	 1
1438	 2016	 0
1439	 2016	 0
1440	 2016	 8
1441	 2016	 0
1442	 2016	 0
1443	 2016	 0
1444	 2016	 0
1445	 2016	 0
1446	 2016	 0
1447	 2016	 1
1448	 2016	 2
1449	 2016	 0
1450	 2016	 0
1451	 2016	 0
1452	 2016	 0
1453	 2016	 1
1454	 2016	 0
1455	 2016	 1
1456	 2016	 3
1457	 2016	 0
1458	 2016	 0
1459	 2016	 0
1460	 2016	 0
1461	 2016	 1
1462	 2016	 0
1463	 2016	 2
1464	 2016	 0
1465	 2016	 0
1466	 2016	 0
1467	 2016	 1
1468	 2016	 0
1469	 2016	 3
1470	 2016	 4
1471	 2016	 1
1472	 2016	 0
1473	 2016	 0
1474	 2016	 3
1475	 2016	 1
1476	 2016	 32
1477	 2016	 4
1478	 2016	 0
1479	 2016	 0
1480	 2016	 0
1481	 2016	 1
1482	 2016	 0
1483	 2016	 0
1484	 2016	 0
1485	 2016	 10
1486	 2016	 6
1487	 2016	 0
1488	 2016	 2
1489	 2016	 4
1490	 2016	 2
1491	 2016	 7
1492	 2016	 2
1493	 2016	 7
1494	 2016	 1
1495	 2016	 3
1496	 2016	 1
1497	 2016	 0
1498	 2016	 4
1499	 2016	 1
